"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",71,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",279,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",350,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",111,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",401,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",512,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",742,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",2875,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",3617,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",239,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",948,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",1187,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",858,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",3154,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",4012,,
"ITE","Centro","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",2103,,
"ITE","Centro","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",6970,,
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",9073,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",746,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",2558,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",3304,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",176,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",607,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",783,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",329,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",1039,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",1368,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",852,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",2766,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",3618,,
"ITF","Sud","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",1920,,
"ITF","Sud","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",5689,,
"ITF","Sud","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",7609,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",230,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",772,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",1002,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",67,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",202,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",269,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",557,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",1809,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",2366,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",6123,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",23179,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",29302,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",1489,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",6783,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",8272,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",437,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",1974,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",2411,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",12,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",51,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",63,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",221,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",953,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",1174,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",819,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",3805,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",4624,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",511,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",225,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",198,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",777,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",1291,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",5396,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",6687,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",122,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",633,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",51,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",276,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",71,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",286,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",357,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",441,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",1971,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",2412,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",153,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",680,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",833,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",575,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",2234,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",2809,,
"ITE","Centro","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",1369,,
"ITE","Centro","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",4966,,
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",6335,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",450,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",1842,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",2292,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",119,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",423,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",542,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",202,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",733,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",935,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",1968,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",2566,,
"ITF","Sud","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",1324,,
"ITF","Sud","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",4040,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",166,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",745,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",48,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",219,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",1275,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",411,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",1214,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",291,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",579,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",598,,
"ITF","Sud","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",5364,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",579,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",171,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",395,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",1670,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",1625,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",89,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",202,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",215,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",599,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",814,,
"ITG","Isole","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",650,,
"ITG","Isole","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",1994,,
"ITG","Isole","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",2644,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",452,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",1415,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",1867,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y98","98 anni","99","totale","2020","2020",4007,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y98","98 anni","99","totale","2020","2020",16553,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y98","98 anni","99","totale","2020","2020",20560,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y98","98 anni","99","totale","2020","2020",962,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y98","98 anni","99","totale","2020","2020",4824,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y98","98 anni","99","totale","2020","2020",5786,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y98","98 anni","99","totale","2020","2020",276,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y98","98 anni","99","totale","2020","2020",1334,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y98","98 anni","99","totale","2020","2020",1610,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y98","98 anni","99","totale","2020","2020",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y98","98 anni","99","totale","2020","2020",44,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y98","98 anni","99","totale","2020","2020",49,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y98","98 anni","99","totale","2020","2020",145,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y98","98 anni","99","totale","2020","2020",654,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y98","98 anni","99","totale","2020","2020",799,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y98","98 anni","99","totale","2020","2020",536,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y98","98 anni","99","totale","2020","2020",2792,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y98","98 anni","99","totale","2020","2020",3328,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y98","98 anni","99","totale","2020","2020",857,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y98","98 anni","99","totale","2020","2020",3900,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y98","98 anni","99","totale","2020","2020",4757,,
